,Unnamed: 0,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
63,63,0.752,0.46,116600,0.386,2Jk7OR08IoQFV7KLXBrPPG,0.0757,8,0.151,-11.958,1,0.043,95.40799999999999,4,0.682,Whitesnake,116600,8,2018,2018-10-19,Slide Thingy Blues - Acoustic Demo
64,64,0.795,0.6679999999999999,160747,0.45799999999999996,5zLFdB0Fzp3IKPjMtDBQLE,0.0035399999999999997,3,0.0967,-7.325,1,0.0315,81.955,4,0.823,Johnny Cash,160746,0,2013,2013-01-08,You're the Nearest Thing to Heaven
65,65,0.235,0.598,176827,0.49200000000000005,5OxozkgsjTBbYaDnrIy1pT,5.9499999999999996e-05,4,0.10800000000000001,-6.976,1,0.0329,98.194,4,0.449,The Decemberists,176826,6,2011,2011-10-31,Sonnet
66,66,0.20600000000000002,0.395,231400,0.604,68ALcDQayu8zQNCNE7trmx,0.0261,4,0.107,-6.035,1,0.0361,123.363,4,0.311,The Press,231400,0,2010,2010-04-06,Pineapple Rabbits
67,67,0.0167,0.809,356173,0.647,6QkAnJslUc9sbn11NDNLIG,0.9009999999999999,4,0.0923,-7.6,0,0.0478,124.016,4,0.325,Tom Shopper,356172,3,2016,2016-01-15,Dancing In Bavaria - Dingue Remix
68,68,0.9890000000000001,0.56,238019,0.273,4lKDefS9rU1SbHmcyBwquv,0.9209999999999999,10,0.0767,-18.668,0,0.0594,99.958,4,0.0409,George Crumb,238018,0,2014,2014-05-27,"Celestial Mechanics, ""Makrokosmos IV"": I. Alpha Centauri"
69,69,0.00558,0.633,182867,0.579,2BQ4MywSWl8QqmofeOgJgP,0.42700000000000005,9,0.0854,-9.962,0,0.0464,94.96600000000001,4,0.141,180 Virvar,182866,0,2009,2009-11-28,Morphine
70,70,0.0,0.0,7997,0.374,1NkomPsMZuFsNobl06PJ6o,0.0,0,0.0,-21.896,1,0.0,0.0,0,0.0,Sound Ideas,7996,0,2014,2014-02-15,Hockey Puck Shot into Goalie Pads
71,71,0.8809999999999999,0.344,668133,0.34,3Ti09n51LplaL6w6GZt2Io,0.0459,8,0.0808,-18.808,1,0.0437,117.21799999999999,4,0.615,Girolamo Frescobaldi,668133,0,2001,2001-01-01,Partite sopra L'Aria della Romanesca
72,72,0.007259999999999999,0.602,223773,0.879,6xkd9l9Uz6FU6huzitCdBr,0.42100000000000004,5,0.516,-6.093999999999999,0,0.057999999999999996,133.041,4,0.327,Jorn Van Deynhoven,223773,4,2014,2014-09-16,New Horizons (A State Of Trance 650 Anthem) [Mix Cut] - Mark Sixma Remix
73,73,0.000199,0.424,272960,0.877,21QuupaE629LQfG4tGdV8I,0.0,1,0.17800000000000002,-5.642,0,0.0543,140.04,4,0.47,Hurricane Lullaby,272960,0,2010,2010-08-03,Autopilot
74,74,0.165,0.7140000000000001,147398,0.45,6aduZLYIsBv2Y6UmnxYYVc,0.866,0,0.133,-14.860999999999999,1,0.235,97.959,4,0.155,killedmyself,147397,28,2017,2017-05-25,there's only so much I can do
75,75,0.987,0.258,290920,0.198,5LZ2PeFVAdHuVCcaYBztsc,0.9259999999999999,2,0.129,-19.445,0,0.055,69.665,4,0.18,Naomi LaViolette,290920,0,2007,2007-06-04,"Déjà Vu Vaughn Williams, Wessex"
76,76,0.34600000000000003,0.152,516032,0.131,1zb3AEcQ2ssVrjyQO7C0AF,0.7040000000000001,9,0.0686,-18.666,0,0.0367,85.501,3,0.0619,Richard Strauss,516032,0,1960,1960-01-01,"Salome, Op. 54, Scene 4: Dance of the Seven Veils"
77,77,0.0042,0.6829999999999999,35083,0.769,07xjlXbMlMZ7rXv1HVDUub,0.0,1,0.233,-5.99,1,0.266,81.561,4,0.5870000000000001,Pollie Pop,35082,5,2017,2017-06-05,Cuban Cigar (feat. JB Tha Host)
78,78,0.0793,0.607,183552,0.379,5AkhLuIqL5ALVjplEHovNw,0.00158,5,0.0688,-10.191,1,0.0486,85.038,4,0.0845,Junior Freeman,183551,3,2018,2018-12-21,Grand Casino
79,79,0.0284,0.644,312733,0.602,2AURQeVvbBcELKZcCBqhAs,0.00185,11,0.11800000000000001,-5.659,0,0.251,103.95700000000001,3,0.669,Kore Ionz,312733,0,2011,2011-05-24,Conductor
80,80,0.434,0.578,221413,0.6559999999999999,585uarjjZBFWnIpLjo7bwJ,0.0,9,0.306,-7.497999999999999,0,0.14,97.94200000000001,4,0.418,G Perico,221413,27,2015,2015-03-30,G Sh*T (feat. Cap Migo)
81,81,4.39e-05,0.529,371217,0.889,4kWbX5EQRZ2YRlTy3mjWh7,0.8540000000000001,5,0.39799999999999996,-5.711,0,0.0427,131.97799999999998,4,0.516,Alter Future,371216,20,2015,2015-04-20,When The Soul Hurts - Dan Dobson Remix
82,82,0.992,0.504,137452,0.0183,51Z8pHVCy8P0vKd13Nz9Ww,0.9009999999999999,0,0.0953,-20.695,1,0.0574,121.385,4,0.419,Feeling Drawings,137452,0,2018,2018-03-12,Leaving A White Footprint
83,83,0.253,0.624,215005,0.547,3APVd9SZPxh39fPyYPv9Mk,0.11800000000000001,1,0.0709,-7.9479999999999995,0,0.031,105.00299999999999,3,0.261,Georgi Kay,215005,26,2018,2018-11-02,Heavenly Gates
84,84,0.149,0.364,235413,0.48100000000000004,7pEjbcvvgzgYkHQcakJzK5,0.0,5,0.10300000000000001,-8.137,1,0.0325,78.87,4,0.413,Kill It Kid,235413,11,2011,2011-01-01,"Something Funny - Live At The Flowerpot, Kentish Town, July 2010"
85,85,0.968,0.319,214560,0.0973,1RmGVv00n2lT8QTyep3MC0,0.851,2,0.0497,-24.843000000000004,1,0.0361,81.54899999999999,4,0.213,George Gershwin,214560,0,1987,1987-01-01,"The Gershwin Songbook: ""S'Wonderful - That Certain Feeling"""
86,86,0.8640000000000001,0.6809999999999999,185693,0.473,7iB0t9ifRrDsoH5WqccgTT,0.0,0,0.6990000000000001,-11.717,1,0.914,106.641,4,0.92,Mike Krüger,185693,8,2003,2003-01-01,Mike Das Messer
87,87,0.000188,0.563,333692,0.863,1MkKP8tVP8XmSbbkKqnsJP,4.8899999999999996e-05,4,0.147,-5.1160000000000005,0,0.0358,130.042,4,0.515,Snippy Farewell,333692,0,2017,2017-12-08,True Separation
88,88,0.302,0.813,181264,0.774,1BR9E7dEDcpGN7J7KwCizO,0.88,7,0.10400000000000001,-9.708,1,0.0502,99.958,4,0.6679999999999999,Prude,181263,1,2018,2018-06-14,Split Ends
89,89,0.895,0.32,56347,0.41700000000000004,4a02GumtqjWb3zxuBxzUGa,0.000868,1,0.0893,-12.747,0,0.0659,167.25099999999998,4,0.12,Anarkattack,56346,0,2007,2007-01-01,Intro (La Leyenda) [feat. Roberto Esteban & Xavier Torres]
90,90,0.611,0.36,232067,0.312,1WquX7zNrZ1PfmZ8eoWZxM,0.0,1,0.122,-9.87,1,0.027999999999999997,141.235,4,0.141,October Project,232066,11,1995,1995-01-01,Adam & Eve
91,91,0.00299,0.45,390373,0.907,5VWbdNYhRfu2dHEAPYZN4U,0.302,2,0.39399999999999996,-3.263,1,0.0746,126.979,4,0.172,Ministry,390373,11,2002,2002-03-18,Filth Pig - Live in Toronto
92,92,0.0946,0.527,343667,0.654,0lLQyaptt422ehJ8uRTdOT,0.0015300000000000001,4,0.171,-13.911,0,0.0654,144.53799999999998,4,0.613,Saga,343666,16,1979,1979-01-01,Mouse In A Maze
93,93,0.49,0.527,68053,0.000306,0SrdCvkT8O261D8bXaF81A,0.0,0,0.0306,-45.187,1,0.49200000000000005,106.22,3,0.0,Friedhelm Dohl,68053,0,2013,2013-06-04,Gesang der Fruhe: II. Sphinx
94,94,0.305,0.611,118852,0.278,3uXYhCjSNjA1zFww4sSX5o,0.8959999999999999,1,0.0971,-21.003,0,0.0405,120.03200000000001,4,0.0283,Kerry Muzzey,118851,0,2017,2017-07-28,Oxy
95,95,0.746,0.636,58093,0.16,2F9TL0R4t2EB2km2hY1mgF,0.0,2,0.9420000000000001,-23.465999999999998,0,0.778,79.782,3,0.873,The St. Thomas Gospel Choir,58093,0,2005,2005-04-12,Ministry Minute
96,96,1.6e-05,0.309,97565,0.866,1jEchSXrvoBiWCPUl8vUNb,0.39799999999999996,0,0.361,-5.0280000000000005,1,0.085,137.991,4,0.36,The Coldies,97565,0,2018,2018-07-06,Set to Kill
97,97,0.408,0.504,158903,0.40299999999999997,41WtwyQ8jU3BSSsVkuyhj7,0.7070000000000001,0,0.0557,-8.577,1,0.0268,124.962,4,0.479,David G. Allen,158902,0,2018,2018-12-23,Club CL
98,98,0.00517,0.7290000000000001,352163,0.395,1JJUh9MmkMDmkUdU7xsDzA,0.897,6,0.134,-17.979,1,0.406,214.05,4,0.375,Jef Black,352162,0,2017,2017-03-06,Poor Label Owner - Raw Mix
99,99,0.00043799999999999997,0.929,201600,0.31,3nYq1ALpIqoljX1yNRzisO,0.24600000000000002,10,0.11900000000000001,-8.462,1,0.11900000000000001,100.00399999999999,4,0.23199999999999998,P.A. The Plug,201600,0,2018,2018-12-01,GABON
100,100,0.787,0.6579999999999999,294735,0.47100000000000003,2uradd3N6Mhl7b1W4DNOnT,4.73e-05,1,0.16,-17.726,1,0.152,118.06200000000001,4,0.705,Anzala,294734,3,1982,1982-07-01,An Pe Ke Lese Gwoka La
101,101,0.946,0.225,492160,0.124,5KzDNXoHOjUtBaEiEesoBA,0.8390000000000001,9,0.0467,-21.39,1,0.0348,91.979,3,0.12,Richard Wagner,492160,0,1996,1996-01-01,"The Skaters' Waltz, Op.183"
102,102,0.00704,0.772,452933,0.8,5003LGDnokoKeV7z6oIdkc,0.7020000000000001,9,0.0991,-8.436,1,0.040999999999999995,130.005,4,0.812,Felix Da Housecat,452933,0,2010,2010-09-28,We All Wanna Be Prince - port-royal Remix
103,103,0.621,0.669,146900,0.491,3mNjdpOeMPfL1jZt0waqwb,0.0,7,0.17300000000000001,-11.482999999999999,0,0.9540000000000001,81.013,1,0.575,Margit Auer,146900,9,2015,2015-07-30,Kapitel 13 - Top oder Flop!
104,104,0.000122,0.71,412500,0.831,1rb9n6adq9C0sA7elqDL62,0.161,0,0.159,-3.4589999999999996,1,0.237,127.948,4,0.359,Bronzato,412500,0,2018,2018-12-06,Flakes
105,105,0.738,0.8270000000000001,153960,0.368,59DfC3QV6rESsMJ6AHq4rA,0.00355,9,0.131,-10.253,1,0.0461,109.73899999999999,4,0.938,Bill Monroe & His Blue Grass Boys,153960,27,2013,2013-06-04,Rocky Road Blues
106,106,0.6829999999999999,0.773,202676,0.578,72jCkObAtXiB9e9oFZHViE,0.0,0,0.125,-6.6339999999999995,0,0.102,134.963,4,0.45899999999999996,Zona Infame Oficial,202675,28,2018,2018-08-14,Chocolate
107,107,0.42200000000000004,0.638,191974,0.67,3KyUMxGMBb4M6CZjXkcsUC,4.77e-06,2,0.21100000000000002,-8.902999999999999,1,0.0513,123.07,4,0.6459999999999999,Marjolein,191973,0,2016,2016-04-04,Je deed mij pijn
108,108,0.6559999999999999,0.578,601453,0.496,5j020S7xqnTgcEvzEecWCg,0.0,1,0.387,-7.555,0,0.502,129.561,5,0.7020000000000001,Daniel Alexander,601452,0,2015,2015-03-25,"Teman Sekerja Tuhan, Pt. 3"
109,109,0.7709999999999999,0.527,69045,0.47,2YQ2DEhboMYoSQWJpv2R8D,0.795,0,0.157,-11.793,1,0.0561,156.579,3,0.9690000000000001,Johann Kuhnau,69045,0,2015,2015-01-01,"Biblical Sonata No. 1 ""The Fight Between David and Goliath"": III. The Courage of David, His Wish to Humiliate the Arrogant and His Innocent Trust in God's Assistance"
110,110,0.27699999999999997,0.45299999999999996,371090,0.349,52ZxCXGp0mFE0XmdI9AySc,0.779,11,0.0969,-14.977,0,0.0392,135.44299999999998,4,0.34700000000000003,Mark Guiliana Jazz Quartet,371090,18,2015,2015-06-04,Abed
111,111,0.307,0.509,199600,0.601,1J1swo3lpk1g10f3jzIKIR,3.8299999999999996e-05,0,0.11699999999999999,-10.086,1,0.465,117.512,4,0.47100000000000003,David Bowie,199600,26,2000,2000-09-25,"Bombers - In Concert, John Peel, Recorded 3.6.71, 2000 Remastered Version"
112,112,0.0715,0.624,176562,0.7809999999999999,6m4gerViqTh6MoA7fD7U0E,0.0,6,0.168,-6.432,1,0.36700000000000005,84.212,4,0.48,Nature,176561,0,2017,2017-05-12,World Go 'round
113,113,0.501,0.57,300938,0.904,3eSGXze07cA7TYcKFbD4VN,0.0,2,0.0785,-4.478,1,0.0815,133.151,4,0.745,Gang,300938,4,2013,2013-06-11,Comandante
114,114,0.48700000000000004,0.6559999999999999,255060,0.56,5KdrgHtR9S14B12QEWksdW,0.0,0,0.0901,-6.6160000000000005,1,0.0376,80.01,4,0.377,Ken-I,255059,0,2018,2018-03-15,Endo
115,115,0.85,0.6629999999999999,244454,0.22399999999999998,7KzbqQy9HAmw1BwI0spBrZ,5.6200000000000004e-05,1,0.109,-13.800999999999998,1,0.0371,127.781,4,0.264,Sylvain Cloutier,244453,0,2005,2005-01-01,A travers le temps
116,116,0.048,0.703,198427,0.757,6gE0FIPPMd8xAxy7pQoMRD,0.0,1,0.0629,-4.273,1,0.0346,145.959,4,0.883,Timothy Dale,198426,0,2002,2002-01-01,Touch and Go
117,117,0.0997,0.718,206240,0.42100000000000004,7eIAx33KuD73cZiPQ21BIZ,0.0,2,0.255,-8.633,1,0.031,136.618,4,0.898,Amalia Vagts,206240,0,2008,2008-01-01,Budget Vasectomy
118,118,0.1,0.33899999999999997,184637,0.74,3IFWOkwkX3eCZ0Bf94Pa2R,0.741,8,0.201,-6.077999999999999,1,0.0646,75.05199999999999,4,0.301,Deadly Apples,184636,13,2017,2017-02-12,Further
119,119,0.0509,0.856,184424,0.7959999999999999,7iXbesJXHwvfR0q4BTWBrJ,0.807,7,0.0741,-4.0169999999999995,1,0.133,125.024,4,0.29,Helth,184424,0,2016,2016-08-19,Unfinished
120,120,0.745,0.0801,283942,0.21100000000000002,6BRbmZT8T6LfvycaGs0Rvp,0.868,9,0.113,-15.58,0,0.0359,173.012,4,0.0394,Paolo Vivaldi,283941,0,2018,2018-10-01,Rosa fa l'amore con Rocco
121,121,0.589,0.647,265268,0.28600000000000003,1kydFESBu0OGIEYl3CMAZH,0.0,4,0.139,-21.732,1,0.9620000000000001,89.389,3,0.6709999999999999,Dan Brown,265268,21,2018,2018-10-05,"Origin - Robert Langdon 5, Kapitel 123"
122,122,0.44299999999999995,0.6459999999999999,1622293,0.51,158JonjHenVvjskzclqxLV,0.0144,6,0.251,-13.612,1,0.0352,111.711,4,0.46399999999999997,Naiim El Sheikh,1622293,0,2001,2001-05-09,Mima Mima
123,123,0.8420000000000001,0.526,317467,0.696,0oKT8Bz7Owk7HZ3EaS9IRX,0.531,3,0.528,-19.162,0,0.865,133.468,3,0.034,Unspecified,317466,0,1956,1956-01-01,"Mexican Firecrackers, 1893 Pump, 10,000Hens, Early American Violinist"
124,124,0.136,0.278,167040,0.314,404kXSp0ufezXXm3tN3id6,0.0166,10,0.20600000000000002,-13.875,1,0.0373,73.773,4,0.29,The City of Prague Philharmonic Orchestra,167040,1,1999,1999-01-01,"Main Theme (From ""Red Sun"")"
125,125,0.0697,0.777,250674,0.7020000000000001,3ZotqSbL29kdx0kMOMIocm,6.57e-05,8,0.152,-10.039,1,0.0779,90.01,4,0.24600000000000002,Takito Lethal,250673,0,2014,2014-02-21,Writers Block
126,126,0.313,0.679,457813,0.377,4I2apNr2XWqSo2UdEFwUsv,0.0,2,0.163,-14.144,1,0.5529999999999999,116.59700000000001,4,0.586,Daft Punk,457813,30,2013,2013-05-14,"Episode 5, Panda Bear"
127,127,0.741,0.265,229790,0.998,2G9yTvQZwcgeyiLVyDW0Uh,0.6679999999999999,7,0.547,-14.257,1,0.695,141.484,4,0.017,Mother Nature Sound FX,229789,0,2017,2017-09-27,Birds in the Beech Trees
128,128,0.831,0.23,167857,0.11800000000000001,2gyIDWkO5FEp68SNRponvH,0.81,10,0.124,-22.365,0,0.0356,84.855,4,0.04,Claude Debussy,167857,0,2012,2012-05-21,Epigraphes antiques: V. Pour l'égyptienne - Très modéré
129,129,0.992,0.375,121320,0.0682,6cnzzPSnbEoYGE5MDASaWe,1.72e-06,2,0.185,-21.939,0,0.0488,79.779,3,0.0542,Claude Debussy,121320,0,2003,2003-04-12,"Fetes galantes, Book 2: Les ingenus"
130,130,0.855,0.45399999999999996,188381,0.6940000000000001,5nMRw6IphfJiuIuofTV9tp,0.0,2,0.857,-12.572000000000001,1,0.893,80.207,4,0.61,Frank Liotti,188381,0,2018,2018-09-25,Queer Eye for the Ku Klux Klan
131,131,0.9309999999999999,0.14800000000000002,162008,0.0723,2kkZlfHIdmbMiqFLIoIuxB,0.941,9,0.109,-28.318,0,0.0424,73.032,3,0.102,Marc Filmer,162008,0,2017,2017-06-13,Memorial
132,132,0.163,0.6409999999999999,228853,0.609,5kG1ARHk8dli0bKiMN2oE6,0.0,7,0.0811,-4.596,1,0.0638,87.181,4,0.696,Amy Winehouse,228853,58,2006,2006-01-01,Cupid - Deluxe Edition Version
133,133,0.0148,0.8240000000000001,75870,0.322,3hjowkt0ojssPhkkSAx4gF,0.0273,5,0.0486,-11.106,1,0.0477,109.03,4,0.9309999999999999,The Karaoke Channel,75870,0,2011,2011-03-18,Wait Till I Get Home [In the Style of C Note] {Karaoke Version}
134,134,0.069,0.706,314120,0.8740000000000001,1tBhpVR3VQY4vIURzqRRop,0.865,6,0.0728,-8.077,0,0.051,119.95200000000001,4,0.8809999999999999,The VIP,314120,0,2012,2012-03-30,Cindy
135,135,0.973,0.33899999999999997,823787,0.245,0G2Ebfct3rW2SGTtCEWLfu,0.9259999999999999,3,0.1,-18.292,1,0.0364,107.838,3,0.106,Frédéric Chopin,823786,4,2010,2010-01-04,"Chopin: Andante spianato and Grande Polonaise, Op. 22: I. Andante spianato in G Major - II. Grande polonaise in E-Flat Major"
136,136,0.0035700000000000003,0.494,275133,0.737,6ZLOPxQ6hAra0QDRKuv1oI,0.523,0,0.207,-12.626,1,0.0521,143.514,4,0.5479999999999999,The Passage,275133,0,2013,2013-08-27,Horseplay - BBC
137,137,0.988,0.354,178093,0.155,7jusZRvwP5LfoQdS4cXJNZ,0.0,9,0.23199999999999998,-16.937,1,0.055999999999999994,72.487,4,0.353,John McCormack,178093,0,2009,2009-03-05,Maggie
138,138,0.545,0.486,300069,0.314,5bKGcu9fBUVmEWWlxpD4Bx,0.0,0,0.19899999999999998,-10.82,0,0.0349,139.563,4,0.441,Blackwater Lake,300068,0,2018,2018-02-24,Blood Money
139,139,0.0908,0.677,189602,0.642,0nTGqGPEDfq92OSAIVE0eq,0.0,4,0.13,-6.107,0,0.0521,149.92600000000002,4,0.405,Blaxy Girls,189602,7,2012,2012-04-24,Mi-E Dor
140,140,0.45399999999999996,0.6890000000000001,228507,0.6970000000000001,5SQh9Zlb41VCAsmXUx0hpN,0.0,6,0.0943,-6.457999999999999,0,0.0281,133.887,4,0.7190000000000001,Junco,228506,11,2017,2017-10-27,Yo Soy Aquel Que Te Ama
141,141,0.25,0.758,214800,0.455,0IG94KBFHKJb7XKWDyl9q8,0.0,4,0.0651,-7.2410000000000005,0,0.0309,102.006,4,0.855,Slatka Tajna,214800,2,2009,2009-10-25,Dođi U Pet Do Pet
142,142,0.0444,0.851,118306,0.552,7MmiI4itpK0v4TfZJWzY0q,0.929,0,0.0717,-12.567,1,0.0713,129.878,4,0.389,DJ Culture,118305,0,2015,2015-07-30,Speakers
143,143,0.0251,0.711,433500,0.6970000000000001,5HTKLvz3T0UnVUDwqL1YTu,0.601,11,0.131,-9.932,1,0.0485,128.004,4,0.0826,Tc:h,433500,0,2019,2019-01-09,Morenita
144,144,0.402,0.628,199360,0.5539999999999999,2fNqwZRr32Qv34rvzTOxUr,0.0,0,0.162,-5.422000000000001,1,0.0311,130.279,4,0.38,Wenche,199360,6,2004,2004-01-01,Banks Of The Ohio
145,145,0.992,0.18,178373,0.36,1FG9HUyUkbHnG71R40mHXl,0.871,5,0.12300000000000001,-8.621,1,0.0385,140.756,3,0.218,Cseh Tamás,178373,0,2008,2008-01-01,Mint A Szép Híves Patakra?
146,146,0.73,0.22399999999999998,146588,0.249,41WZR4WjgT5BGZNpQhKyCX,0.405,9,0.0933,-11.187000000000001,1,0.0393,198.15200000000002,4,0.242,Desenhos Animados,146587,13,2018,2018-10-03,Sentimentos são… (A Bela e a Fera) - versão flauta
147,147,0.0007830000000000001,0.42700000000000005,216521,0.8859999999999999,6hhvV7huRRgoQNwRzMEUuC,4.31e-06,1,0.34299999999999997,-5.246,0,0.0524,154.97799999999998,4,0.415,Permanent Holiday,216520,0,2010,2010-10-31,Six Feet Deep
148,148,0.10300000000000001,0.6970000000000001,373399,0.669,7BjQPZ5hG9E9H4kcwsXAWQ,0.951,5,0.0702,-9.533,0,0.321,126.917,4,0.128,Sid-K,373398,0,2015,2015-09-21,Inkontinenz - Ader Remix
149,149,0.0266,0.7929999999999999,170182,0.799,08Wzb4yEK5GVmZ8fn7gJgz,0.00554,4,0.147,-4.801,0,0.0474,109.991,4,0.56,Bolier,170181,54,2017,2017-08-25,Imagine
150,150,0.303,0.802,237977,0.66,5uBwscXUd1HamL7cy6oJ5m,1.24e-06,6,0.122,-12.992,0,0.0806,117.99600000000001,4,0.537,dark grandee,237976,0,2016,2016-10-08,Overdue
151,151,0.21100000000000002,0.39899999999999997,68284,0.7140000000000001,5HBGeYaTtXYBBjrZCpLI5j,0.943,1,0.155,-21.744,0,0.0414,165.463,4,0.96,Dark Returner,68284,34,2018,2018-11-29,Making Me Mad
152,152,0.9890000000000001,0.19699999999999998,151533,0.0996,1iPk0754h9OWz97pd1nlbL,0.87,2,0.063,-29.034000000000002,1,0.0457,130.459,4,0.035,Jacob Clemens non Papa,151533,8,2000,2000-01-01,Sanctus
153,153,0.106,0.385,210067,0.682,5oGkw8THI8JJ7TWq9p2mYr,0.0609,2,0.256,-5.936,1,0.0382,76.998,4,0.0512,The Darkhearts,210066,0,2018,2018-01-25,Step Back Trip
154,154,0.162,0.485,308625,0.31,6XO55Du1qJ7wYsrAauekVz,0.0,0,0.0591,-15.935,1,0.0346,126.875,4,0.7440000000000001,Angel Dimov,308624,10,2018,2018-07-07,Ovo Je Prica O Nama
155,155,0.266,0.701,185939,0.192,5dyqGqYdGhAsqunXcF65Wx,1.4e-06,8,0.172,-24.136,1,0.9259999999999999,109.74600000000001,4,0.47200000000000003,Kai Meyer,185938,16,2018,2018-08-24,"Die Spur der Bücher, Kapitel 112"
156,156,0.0819,0.654,281641,0.47600000000000003,1lAtBUR51nKyDbrjVkYg0e,0.597,2,0.122,-13.197000000000001,0,0.0354,109.921,4,0.317,Oscar Salguero,281641,0,2015,2015-04-15,Sponge Lounge
157,157,0.9740000000000001,0.486,169900,0.0148,2JVqdqHMuz1h28kKDy9yK7,0.521,1,0.0622,-23.162,1,0.0416,124.85799999999999,4,0.368,Swallow,169900,0,2017,2017-04-25,With Miraculous Love
158,158,0.598,0.133,310067,0.155,3kpH80yj2RsQkhkNKZRzQV,0.863,2,0.11699999999999999,-25.677,1,0.0345,75.064,4,0.0335,A Produce,310066,0,2005,2005-01-01,Darkness Descends (live)
159,159,0.987,0.225,222024,0.19699999999999998,5Ien2NzpIeBUPc9aDfaGmQ,0.955,1,0.10099999999999999,-17.323,1,0.0385,106.66,4,0.0436,ghostinthehills,222024,0,2017,2017-06-09,Soft White Cotton
160,160,0.821,0.643,313387,0.272,1Dl44SWywsIDdz1GgIp9gG,0.873,9,0.111,-13.966,1,0.0296,109.175,4,0.138,The xx,313386,56,2009,2009-08-16,Infinity
161,161,0.42100000000000004,0.6579999999999999,164560,0.516,0gPRb9CUELMUb4rgwYb72L,1.28e-05,0,0.0534,-13.222999999999999,1,0.0523,97.494,4,0.635,Fred Penner,164560,4,2014,2014-04-02,Trans Canadian Super-Continental Streamlined Special Express
162,162,0.968,0.401,127358,0.0863,4v61UHPFc0E5VWLbHqG7KF,0.9329999999999999,0,0.11900000000000001,-17.631,1,0.0722,136.776,4,0.121,Relaxing Spa Music,127357,0,2018,2018-12-21,Extra Terrestrial Mind
163,163,0.44,0.608,145427,0.489,03H6SYu3nJa0awpzByZave,0.0,6,0.14800000000000002,-9.964,1,0.747,77.1,3,0.7040000000000001,Die drei ???,145426,35,2017,2017-07-28,188 - Signale aus dem Jenseits - Teil 37
164,164,0.363,0.706,228773,0.536,7JfqIJYHqGKkqxUVXxyYBt,0.0,2,0.11,-7.077000000000001,1,0.0442,149.953,4,0.8909999999999999,El Poder Del Norte,228773,13,2013,2013-01-01,Que Hare Sin Ti
165,165,0.9329999999999999,0.7609999999999999,166740,0.239,30pfuVhLBjBWcuPBrd9oUp,0.898,2,0.11,-14.057,1,0.0483,125.902,3,0.515,T-Bone Tremaine,166739,0,2018,2018-06-15,Pampas
166,166,0.387,0.809,114495,0.631,1mB82Uhv4ZO6k36CXiN7Bp,0.0,8,0.27899999999999997,-6.831,1,0.0336,110.25299999999999,4,0.971,Phil Wharton,114495,7,2016,2016-02-19,Old Mac Donald
167,167,0.33899999999999997,0.409,218122,0.637,1ZNIrcSAyELF96HEdPCNcm,0.0,9,0.21600000000000003,-7.08,1,0.0369,99.065,4,0.5579999999999999,Solidéo,218122,4,2012,2012-04-26,Merveilleux fils de dieu
168,168,0.196,0.6759999999999999,380499,0.34700000000000003,61Quhm17r01Mt20ZZ33ar4,0.0,2,0.15,-16.803,1,0.953,146.86,5,0.737,Ethan Cross,380499,11,2014,2014-11-14,"Ich bin die Angst, Kapitel 18"
169,169,0.0488,0.562,260858,0.7390000000000001,6GcXln1iVIm1wjTjxXsCOh,3.9500000000000005e-05,4,0.105,-6.851,0,0.0463,82.555,4,0.456,Askeleton,260858,0,2010,2010-12-07,I Am the Audience
170,170,0.203,0.7979999999999999,179103,0.774,5TQMTo6N9QB7q9Im1iVfkV,0.0,11,0.182,-6.9479999999999995,1,0.156,134.01,4,0.657,Pouya,179103,56,2018,2018-03-05,Don't Bang My Line (feat. Night Lovell)
171,171,0.0908,0.708,200160,0.9279999999999999,1HmRUvGtEz02pjrrvT6xXe,0.0,10,0.102,-3.591,1,0.0418,128.042,4,0.72,Beatrice Egli,200160,23,2013,2013-01-01,Herz an Herz
172,172,0.9670000000000001,0.384,77293,0.0852,6o9L70JBNgsLAszuEXHyZ4,0.907,5,0.102,-23.283,1,0.0339,79.987,4,0.212,Geirr Tveitt,77293,0,2002,2002-02-14,"100 Folk-tunes from Hardanger, Op. 151: Suite No. 5, ""Troll tunes"": No. 64: Hulder wedding-breakfast"
173,173,0.7490000000000001,0.674,236286,0.415,6dG294JiiSQqYsWif5Wxcp,0.0134,5,0.10099999999999999,-14.395999999999999,1,0.281,126.126,4,0.892,Nazeer Begum,236286,0,2012,2012-03-01,Bach Jana Mere Kolon
174,174,0.00605,0.799,293212,0.9890000000000001,2Bq4mdZpkPgkGyhjdmeWiD,0.9640000000000001,6,0.11800000000000001,-9.448,1,0.0417,129.977,4,0.9279999999999999,Jeroen Search,293211,0,2010,2010-06-22,Chaotic Terrain
175,175,0.000308,0.815,377708,0.7709999999999999,1DB3Xe0XAZECWdAwUVnBkh,0.904,11,0.0741,-8.898,0,0.0918,121.977,4,0.578,Loquace,377707,0,2014,2014-06-13,To Eric - Dachshund Remix
176,176,0.198,0.89,202435,0.6,5OixWbi9mqie0NBsfp95OZ,0.000575,0,0.111,-9.656,1,0.105,96.009,4,0.406,T. Grey,202435,0,2018,2018-07-22,Batman - Remix
